tileset_id,status,tiles,lower_base_tile_id,lower_description,upper_base_tile_id,upper_description,transition_size,style,created_at
703eb37f-adf5-40cd-a21b-5318043a4df1,error_423,,,transparent empty void,,"wet brown swamp mud with puddles and reeds, pixel art top-down RPG",,,2026-05-27T15:55:30.350510+00:00
5a42c10b-a28c-482d-ad32-18fa37a9bf8b,error_423,,,transparent empty void,,"very dark decomposing earth with mushrooms and organic matter, pixel art top-down RPG",,,2026-05-27T15:55:28.453684+00:00
aa48417e-30d7-48ae-9b22-9753a8e5e60a,error_423,,,transparent empty void,,"dark forest floor with fallen leaves, twigs and moss patches, pixel art top-down RPG",,,2026-05-27T15:55:26.579744+00:00
b3ebf4ec-847b-4607-acec-ed6ba49689bd,error_423,,,transparent empty void,,"dry golden-brown grass and dirt surface with sparse dead vegetation, pixel art top-down RPG",,,2026-05-27T15:55:24.229383+00:00
b36d7e93-73f6-4aad-ba01-18b34855a164,error_423,,,transparent empty void,,"lush green grass surface with small flowers and clovers, pixel art top-down RPG",,,2026-05-27T15:55:23.523257+00:00
7a4205af-96e2-440f-8e2d-117c2d72d055,error_423,,,transparent empty void,,"golden sandy beach surface, warm yellow sand with small pebbles, pixel art top-down RPG",,,2026-05-27T15:55:20.298034+00:00
abd51b4e-60b7-4cb5-b1c5-88db11dd020d,error_423,,,transparent empty void nothing,,"white snow and ice surface with blue ice crystal patterns, pixel art top-down RPG style",,,2026-05-27T15:51:53.742585+00:00
c2f346cb-7bf0-4a10-b03e-2b2a530f05ea,error_423,,,"glowing purple crystal cliff face cross-section with arcane energy veins, side view",,"purple crystal cliff face with pulsing magical energy and gem facets, side view",,,2026-05-27T13:59:27.364376+00:00
2acc3891-dbf6-43f6-8952-5b6bd79de9fb,error_423,,,"very dark decomposing earth cliff face with fungal networks and mycelium, side view",,"dark humus cliff face with beetle tunnels and buried leaves, side view",,,2026-05-27T13:59:24.978241+00:00
ecf3ddbd-0acb-4337-a0ee-404081f68b33,error_423,,,"rocky dry soil cliff face with sparse dead root systems, side view",,"dry soil cliff face with small stones and cracked earth layers, side view",,,2026-05-27T13:59:24.004738+00:00
e51ae097-4e93-43ad-b03c-96fd74ee0842,error_423,,,"wet mud cliff face with water seeping out and rotting plant matter, side view",,"mud cliff face with clay layers and embedded twigs and reeds, side view",,,2026-05-27T13:59:23.627792+00:00
9d58a7a0-96f7-4391-ad00-d5562ce4373c,error_423,,,"dark basalt cliff face with glowing orange lava veins, side view",,"dark volcanic rock cliff face with cooling lava cracks and heat shimmer, side view",,,2026-05-27T13:59:18.367672+00:00
1e3683c8-c151-4056-ade1-1c63d62bbb13,error_423,,,"blue-white glacial ice cliff face with pressure cracks and air bubbles, side view",,"glacial ice cliff face with deep blue compression layers, side view",,,2026-05-27T13:59:16.006000+00:00
da53cb26-5cfd-4e52-9ab9-154c6db4a56a,error_423,,,"permafrost cliff face with ice crystal layers and frozen soil bands, side view",,"permafrost cliff face with embedded frozen pebbles and ice lenses, side view",,,2026-05-27T13:59:13.687522+00:00
db0d771c-7cc3-4467-a1e0-65bd6204e5f1,error_423,,,"dark earth cliff face with tree roots and buried decomposing leaves, side view",,"dark earth cliff face with roots and small mushrooms growing, side view",,,2026-05-27T13:59:11.344891+00:00
5b59c457-25af-4315-87bd-af227f8a7bbc,error_423,,,"packed snow and ice cliff face with frozen dirt layers visible, side view",,"packed snow cliff face with blue ice crystal veins, side view",,,2026-05-27T13:59:09.416098+00:00
3e638a33-41b5-4869-a2da-f69b367c1485,error_423,,,"layered stone cliff face with mineral veins and moss patches, side view",,"layered stone cliff face with cracks and lichen, slightly different pattern",,,2026-05-27T13:59:07.080667+00:00
3d7124d6-5d11-435d-ab35-67711775c762,error_423,,,"sandy cliff face with exposed rock layers and crumbling sand, side view",,"sandy cliff face with shells embedded in sand layers, side view",,,2026-05-27T13:59:04.778538+00:00
757b0f37-d701-4395-b17b-686fd41f8b2f,error_423,,,"cross-section of dirt and soil with grass roots and earthworms, cliff face side view",,"cross-section of dirt and soil with grass roots, slightly different layer pattern",,,2026-05-27T13:59:03.984258+00:00
45535842-8145-4da1-8a88-aff4935887b2,error_423,,,flat white snow field with subtle blue shadows in crevices,,deep snow drifts with wind-carved ridges and ice crystals,,,2026-05-27T13:25:35.557429+00:00
580c423d-96b5-495c-9255-a57d3595e7f7,processing,,,white snow cover with wind-swept drifts and subtle blue shadows,,white snow cover with deeper drifts and exposed ice patches,,,2026-05-27T13:23:37.628291+00:00
ec6861e4-a946-43e7-87f9-8abe51195143,error_423,,,glowing purple mystic crystal floor with arcane energy,,grey craggy mountain rock with moss and mineral veins,,,2026-05-27T13:23:30.529869+00:00
a2dc5484-52da-4da0-b42e-10db7ca3cbb0,error_423,,,lush green grassland with individual blades,,frozen grey-brown tundra permafrost earth,,,2026-05-27T13:23:28.600069+00:00
07a17a8c-d24a-4c42-90f4-26c3882d6203,error_423,,,murky brown swamp mud with standing water patches,,dark forest floor with fallen leaves and moss,,,2026-05-27T13:23:25.974478+00:00
21ffae32-b5ee-4a1d-83b0-dd464517ef45,error_423,,,murky brown swamp mud with standing water patches,,lush green grassland with individual blades,,,2026-05-27T13:23:23.679429+00:00
50c7a571-f36b-46b9-a28f-a9bd6934e649,error_423,,,dark volcanic rock with glowing orange lava cracks,,grey craggy mountain rock with moss and mineral veins,,,2026-05-27T13:23:20.494218+00:00
0ac92777-dd93-404d-9bb9-fb009052fb4e,error_423,,,white-blue glacial ice with pressure cracks,,white snow cover with wind-swept drifts,,,2026-05-27T13:23:18.766550+00:00
627ba760-6501-4b02-9849-23d7cb7aeb64,error_423,,,frozen grey-brown tundra permafrost earth,,white snow cover with wind-swept drifts,,,2026-05-27T13:23:16.453446+00:00
72c2af13-746f-4e9c-aaf6-300352662dea,error_423,,,dark forest floor with fallen leaves and moss,,grey craggy mountain rock with moss and mineral veins,,,2026-05-27T13:23:14.252820+00:00
90690476-0664-4805-ad7f-93fc05bde013,error_423,,,grey craggy mountain rock with moss and mineral veins,,white snow cover with wind-swept drifts,,,2026-05-27T13:23:11.415061+00:00
0dfd68a8-52b8-4dd1-869c-879cac259b4d,error_423,,,frozen grey-brown tundra earth,,dark boreal taiga floor with pine needles,,,2026-05-27T03:02:42.502109+00:00
ac639b06-968a-46f8-8203-1621575c1f61,error_423,,,grey craggy mountain rock,,white-blue glacial ice with pressure cracks,,,2026-05-27T03:02:40.523565+00:00
ce72428f-569b-4134-9077-088c5237da33,error_423,,,short windswept steppe grass on rocky soil,,grey craggy mountain rock,,,2026-05-27T03:02:36.401757+00:00
6e1a58d2-a672-4346-aae4-4c51564bb0a5,error_423,,,dry golden savanna grass,,rich dark tropical soil with broad leaves,,,2026-05-27T03:02:33.758899+00:00
a684e2c0-b1f1-4eca-88d1-b7219ca29b74,error_423,,,golden desert sand,,dry golden savanna grass on red earth,,,2026-05-27T03:02:30.786698+00:00
28df4cfc-aa46-42d6-a862-126b904ab14f,error_423,,,dark forest floor,,very dark dense forest floor with thick leaves,,,2026-05-27T03:02:27.678709+00:00
1b81ce26-2244-46b3-aea1-1e7c795ca6c9,error_423,,,lush green grassland,,short windswept steppe grass on rocky soil,,,2026-05-27T03:02:24.901913+00:00
dc2bb4bb-ea6f-411e-b4d8-2451ac224b07,error_423,,,lush green grassland,,golden desert sand with wind ripples,,,2026-05-27T03:02:22.045309+00:00
47ff7382-2d0a-4a02-9c30-b8610f01e1bf,error_423,,,lush green grassland,,dark forest floor with fallen leaves,,,2026-05-27T03:02:19.548302+00:00
9971a329-e178-4879-b169-a89087c4e99c,error_423,,,golden sandy beach,,lush green grassland,,,2026-05-27T03:02:17.385091+00:00
e5f404d3-e3b5-448b-9a7b-d0d4192beada,error_423,,,deep blue ocean water with gentle waves,,golden sandy beach with fine grain texture,,,2026-05-27T03:02:15.820583+00:00
240b60d4-88cf-4272-82ad-8dc111ae5dcc,error_423,,,"submerged smooth river rocks on sandy bottom visible through water on fully transparent background, pixel art, top-down view",,"different river rock arrangement with more sand on transparent background, pixel art, top-down view",,,2026-05-27T02:55:00.050187+00:00
70d4056d-dcea-4f24-b91d-77cc748aebef,error_423,,,"water lily pads and small floating algae patches on fully transparent background, pixel art, top-down view",,"different lily pad arrangement with duckweed on transparent background, pixel art, top-down view",,,2026-05-27T02:54:59.753892+00:00
5506eb15-9718-411a-881a-17edc7abb5df,error_423,,,"jagged ice crystal formations and hoarfrost structures on fully transparent background, pixel art, top-down view",,"different ice crystal arrangement with rime frost on transparent background, pixel art, top-down view",,,2026-05-27T02:54:59.482884+00:00
d3e127df-6de6-41f2-8eb1-e63da731fa1c,error_423,,,"thick green moss carpet and shelf mushrooms growing on fully transparent background, pixel art, top-down view",,"different moss coverage with bracket fungus patterns on transparent background, pixel art, top-down view",,,2026-05-27T02:54:59.074172+00:00
9ae44f8f-2804-48fa-bbee-8bfce5037d4f,error_423,,,"floating purple magical energy particles and faint glowing rune symbols on fully transparent background, pixel art, top-down view",,"different magical particle pattern with ethereal wisps on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:52:29.070957+00:00
af6d7d57-4bb4-43bf-b21d-09702191242c,error_423,,,"scattered glowing gemstones and broken enchanted crystal fragments on fully transparent background, pixel art, top-down view",,"different gemstone arrangement with magical residue on transparent background, pixel art, top-down view",,,2026-05-27T02:52:26.945907+00:00
304d81ae-0031-4a09-b4c8-ee1107965b9a,error_423,,,"growing purple and blue crystal formations and glowing magical mushrooms on fully transparent background, pixel art, top-down view",,"different crystal cluster with enchanted flora on transparent background, pixel art, top-down view",,,2026-05-27T02:52:25.399240+00:00
153c94d8-ea8e-43e9-8f75-afcbfcc9feb4,error_423,,,"glowing purple arcane rune patterns and energy vein lines on fully transparent background, pixel art, top-down view",,"different rune pattern with more energy concentration on transparent background, pixel art, top-down view",,,2026-05-27T02:52:23.804175+00:00
f558e06a-c359-4450-aaf7-d61816d55f3e,processing,,,"submerged smooth river rocks on sandy bottom visible through water on fully transparent background, pixel art, top-down view",,"different river rock arrangement with more sand on transparent background, pixel art, top-down view",,,2026-05-27T02:52:12.901620+00:00
96bcb577-a97b-46e3-80f3-dcbdd18e3b26,error_423,,,"white light reflections on water surface and tiny water strider insects on fully transparent background, pixel art, top-down view",,"different light reflection pattern with ripple rings on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:52:11.458536+00:00
36cc9ede-bf8a-4da9-bb59-9caff79fafc7,processing,,,"water lily pads and small floating algae patches on fully transparent background, pixel art, top-down view",,"different lily pad arrangement with duckweed on transparent background, pixel art, top-down view",,,2026-05-27T02:52:09.156353+00:00
47396cd9-165c-42c3-8c18-994061c4c8c3,error_423,,,"submerged rocks and pebbles visible through clear water on fully transparent background, pixel art, top-down view",,"different submerged rock arrangement with sandy bottom on transparent background, pixel art, top-down view",,,2026-05-27T02:52:07.280807+00:00
9629d67a-7ae6-4d15-bb37-b9e12a7abc27,error_423,,,"sparkling diamond dust ice particles and faint aurora color reflections on fully transparent background, pixel art, top-down view",,"different diamond dust pattern with stronger aurora shimmer on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:52:05.375822+00:00
31b73c8e-f817-4b5c-a53f-ac742508f2b0,error_423,,,"scattered broken icicle fragments and hard-packed snow clumps on fully transparent background, pixel art, top-down view",,"different icicle fragment arrangement with frost-covered debris on transparent background, pixel art, top-down view",,,2026-05-27T02:52:03.473372+00:00
401da2f7-a6da-44a0-944f-6f645871f989,processing,,,"jagged ice crystal formations and hoarfrost structures on fully transparent background, pixel art, top-down view",,"different ice crystal arrangement with rime frost on transparent background, pixel art, top-down view",,,2026-05-27T02:52:01.582396+00:00
4e34c9aa-4ec1-46eb-bbf1-56c962d9392d,error_423,,,"deep blue ice crevasses and frozen air bubbles visible in ice on fully transparent background, pixel art, top-down view",,"different crevasse pattern with more frozen bubble detail on transparent background, pixel art, top-down view",,,2026-05-27T02:51:59.814767+00:00
cec0031c-4b5b-4338-b085-04d32d6cc778,error_423,,,"scattered seashells and small pieces of driftwood on fully transparent background, pixel art, top-down view",,"different shell arrangement with smooth sea glass on transparent background, pixel art, top-down view",,,2026-05-27T02:51:57.505837+00:00
7251410d-6e9e-4faf-8e81-33c9c3037c13,error_423,,,"wet dark sand patches and wave tide marks on fully transparent background, pixel art, top-down view",,"different wet sand pattern with foam residue lines on transparent background, pixel art, top-down view",,,2026-05-27T02:51:55.565588+00:00
a85cf190-abdc-4ead-a3c8-2406b17d7e80,error_423,,,"deep green shadow overlay with tiny yellow-green firefly lights on fully transparent background, pixel art, top-down view",,"different shadow pattern with fewer but brighter fireflies on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:51:53.847308+00:00
22e124e0-7143-41b2-824a-597be825b100,error_423,,,"scattered rotting wood pieces and fallen branches on fully transparent background, pixel art, top-down view",,"different rotting log arrangement with bark fragments on transparent background, pixel art, top-down view",,,2026-05-27T02:51:51.408774+00:00
c7ea96fe-2c11-43c2-b984-3075ad549b57,error_423,,,"dense fern fronds and large spotted mushrooms on fully transparent background, pixel art, top-down view",,"different fern arrangement with glowing bioluminescent mushrooms on transparent background, pixel art, top-down view",,,2026-05-27T02:51:49.934713+00:00
03179a8c-480d-4bf9-b4a5-fc68af6daa4a,processing,,,"thick green moss carpet and shelf mushrooms growing on fully transparent background, pixel art, top-down view",,"different moss coverage with bracket fungus patterns on transparent background, pixel art, top-down view",,,2026-05-27T02:51:47.550392+00:00
1127b225-98d0-48ed-9b7f-4bce2daffe21,error_423,,,"humid tropical mist with colorful butterfly silhouettes on fully transparent background, pixel art, top-down view",,"different mist pattern with floating pollen on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:51:45.712181+00:00
494df00e-bde9-4398-b7ba-acbbfc3ce189,error_423,,,"scattered fallen tropical fruits and colorful seeds on fully transparent background, pixel art, top-down view",,"different fruit arrangement with exotic beetle shells on transparent background, pixel art, top-down view",,,2026-05-27T02:51:44.777972+00:00
0e97a5a5-a3a2-4889-b49a-fc957caf1919,error_423,,,"large tropical broad-leaf plants and colorful orchid flowers on fully transparent background, pixel art, top-down view",,"different tropical plant arrangement with bird-of-paradise flowers on transparent background, pixel art, top-down view",,,2026-05-27T02:51:44.327941+00:00
50264ff7-c2d5-4219-b22f-9513b3d204f7,error_423,,,"water splash droplets and thin river mist on fully transparent background, pixel art, top-down view",,"different splash pattern with less mist on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:48:34.927149+00:00
27f9fe1e-2a12-45cc-ba05-de3f4116f881,error_423,,,"sprawling vine networks and small tropical puddles on fully transparent background, pixel art, top-down view",,"different vine pattern with more mud patches on transparent background, pixel art, top-down view",,,2026-05-27T02:48:00.792817+00:00
1f4797ca-96cd-44f6-bf30-882c195fe510,error_423,,,"horizontal wind-blown dust streaks on fully transparent background, directional, pixel art, top-down view",,"different wind streak pattern with sand grain trails on transparent background, sparse, pixel art, top-down view",,,2026-05-27T02:47:48.512410+00:00
8cec8de7-a935-483e-a3bc-199fcd436c48,error_423,,,"scattered loose gravel and smooth wind-polished stones on fully transparent background, pixel art, top-down view",,"different gravel arrangement with larger polished rocks on transparent background, pixel art, top-down view",,,2026-05-27T02:47:46.584641+00:00
38c0927c-b4a3-4e0f-b8d6-d88f94db3341,error_423,,,"very sparse tough grass clumps and grey lichen on fully transparent background, pixel art, top-down view",,"different sparse grass arrangement with hardy weeds on transparent background, pixel art, top-down view",,,2026-05-27T02:47:44.726311+00:00
